Date,RW pH,TW pH,RW Tur,TW Tur,TW FRC,RW Colour,TW Colour,RW TDS,TW TDS,RW Iron,TW Iron,RW  Hardness,TW Hardness,RW S Solids,TW S Solids,RW Aluminium,TW Aluminium,RW Chloride,TW Chloride,RW Manganese,TW Manganese,RW Conductivity  ,TW Conductivity  ,RW Calcium,RW Calcium.1,TW Calcium,TW Calcium.1,RW Magnesium,RW Magnesium.1,TW Magnesium,TW Magnesium.1,RW Alkalinity ,TW Alkalinity ,RW Ammonia as N,TW Ammonia as N,RW Total algal counts,TW Total algal counts,RW Fecal coliform,TW Fecal coliform,RW Total coliform,TW Total coliform
2024-12-21,7.824583333333334,7.52,2.87125,0.96,0.81,8,2,370,378,0.037,0.044,164,172,2.4,0.8,0.015,0.03,54,58,0.02,0.025,560.6060606060606,572.7272727272727,110,44.0,114,45.6,54,13.122,58,14.094,180,170,0.141,0.136,16000000,0,1800,2,1800,2
2024-12-22,7.831666666666667,7.54,2.8816666666666664,0.97,0.79,8,2,380,388,0.012,0.065,168,176,2.8,0.8,0.016,0.028,53,56,0.02,0.016,575.7575757575758,587.8787878787879,112,44.8,114,45.6,58,14.094,62,15.065999999999999,190,180,0.137,0.126,16000000,0,1800,2,1800,2
2024-12-23,7.784166666666668,7.49,2.5991666666666666,0.96,0.8,8,2,368,382,0.044,0.051,164,172,2.4,0.8,0.017,0.03,53,56,0.019,0.019,557.5757575757575,578.7878787878788,108,43.2,112,44.8,56,13.608,60,14.58,190,180,0.133,0.118,16000000,0,1800,2,1800,2
2024-12-24,7.704999999999999,7.44,2.8008333333333337,0.95,0.78,8,2,355,362,0.035,0.056,166,174,2.4,0.8,0.018,0.032,47,51,0.02,0.026,537.8787878787879,548.4848484848485,102,40.8,106,42.4,64,15.552,68,16.524,180,170,0.14,0.125,16000000,0,1800,2,1800,2
2024-12-25,7.718749999999997,7.44,2.959583333333334,0.96,0.77,8,2,370,376,0.034,0.049,170,176,2.0,0.4,0.018,0.033,50,53,0.033,0.031,560.6060606060606,569.6969696969696,104,41.6,108,43.2,66,16.038,68,16.524,185,175,0.128,0.117,12000000,0,1800,2,1800,2
2024-12-26,7.75,7.45,3.0920833333333335,0.96,0.81,8,2,400,406,0.009,0.012,170,178,2.4,0.8,0.021,0.036,52,55,0.027,0.029,606.060606060606,615.1515151515151,106,42.4,110,44.0,64,15.552,68,16.524,190,180,0.158,0.148,16000000,0,1800,2,1800,2
2024-12-27,7.717083333333334,7.43,3.3054166666666664,0.96,0.77,8,2,423,434,0.007,0.053,192,202,2.8,0.8,0.02,0.032,62,66,0.033,0.032,640.9090909090909,657.5757575757575,116,46.4,120,48.0,76,18.468,82,19.926,210,200,0.176,0.145,16000000,0,1800,2,1800,2
2024-12-28,7.727916666666666,7.45,2.512916666666666,0.96,0.81,8,2,408,415,0.012,0.014,184,197,2.4,0.8,0.018,0.032,55,59,0.028,0.028,618.1818181818181,628.7878787878788,112,44.8,118,47.2,72,17.496,76,18.468,205,195,0.16,0.144,16000000,0,1800,2,1800,2
2024-12-29,7.7370833333333335,7.45,2.572083333333334,0.97,0.83,8,2,403,416,0.06,0.097,188,196,2.4,0.8,0.02,0.03,53,57,0.031,0.03,610.6060606060606,630.3030303030303,122,48.8,126,50.4,66,16.038,70,17.009999999999998,200,190,0.166,0.144,16000000,0,1800,2,1800,2
2024-12-30,7.7525,7.44,2.6495833333333336,0.98,0.81,8,2,406,420,0.088,0.104,190,198,2.4,0.4,0.018,0.031,54,58,0.039,0.065,615.1515151515151,636.3636363636364,122,48.8,128,51.2,68,16.524,70,17.009999999999998,200,190,0.152,0.141,16000000,0,1800,2,1800,2
2024-12-31,7.8083333333333345,7.5,2.875833333333334,0.95,0.77,8,2,420,429,0.102,0.116,198,208,2.4,0.8,0.017,0.03,57,60,0.031,0.028,636.3636363636364,650.0,124,49.6,130,52.0,74,17.982,78,18.954,220,210,0.153,0.138,16000000,0,1800,2,1800,2
2025-01-01,7.8325000000000005,7.54,2.817916666666667,0.96,0.81,8,2,423,435,0.073,0.094,204,214,2.8,0.8,0.014,0.03,58,63,0.015,0.013,640.9090909090909,659.090909090909,128,51.2,134,53.6,76,18.468,80,19.439999999999998,220,210,0.066,0.053,12000000,0,1800,2,1800,2
2025-01-02,7.845,7.55,2.6566666666666667,0.96,0.73,8,2,432,440,0.097,0.105,208,218,2.4,0.4,0.017,0.03,61,66,0.012,0.011,654.5454545454545,666.6666666666666,130,52.0,136,54.4,78,18.954,82,19.926,225,215,0.064,0.053,16000000,0,1800,2,1800,2
2025-01-03,7.825416666666669,7.54,3.1208333333333336,0.96,0.77,8,2,415,427,0.097,0.126,182,190,2.8,0.8,0.014,0.028,58,63,0.013,0.012,628.7878787878788,646.9696969696969,120,48.0,124,49.6,62,15.065999999999999,66,16.038,215,205,0.083,0.073,16000000,0,1800,2,1800,2
2025-01-04,7.822916666666668,7.54,2.769166666666667,0.95,0.78,8,2,333,346,0.1,0.141,162,170,2.4,0.4,0.014,0.028,46,51,0.001,0.001,504.5454545454545,524.2424242424242,108,43.2,114,45.6,54,13.122,56,13.608,180,170,0.082,0.076,12000000,0,1800,2,1800,2
2025-01-05,7.795416666666668,7.5,2.721250000000001,0.96,0.8,8,2,303,314,0.099,0.141,144,152,2.4,0.4,0.02,0.035,39,44,0.014,0.013,459.09090909090907,475.75757575757575,100,40.0,104,41.6,44,10.692,48,11.664,170,160,0.068,0.059,16000000,0,1800,2,1800,2
2025-01-06,7.755217391304348,7.435652173913044,3.80913043478261,0.9621739130434782,0.7921739130434785,8,2,272,287,0.166,0.169,126,134,3.2,0.8,0.018,0.027,34,38,0.011,0.012,412.1212121212121,434.8484848484848,86,34.4,90,36.0,40,9.719999999999999,44,10.692,165,155,0.083,0.083,16000000,0,1800,2,1800,2
2025-01-07,7.723333333333333,7.43,3.9870833333333344,0.96,0.81,10,2,275,282,0.169,0.173,128,136,3.6,0.8,0.018,0.033,37,40,0.012,0.008,416.66666666666663,427.27272727272725,86,34.4,90,36.0,42,10.206,46,11.177999999999999,155,145,0.112,0.111,16000000,0,1800,2,1800,2
2025-01-08,7.6258333333333335,7.35,3.31375,0.95,0.77,10,2,275,282,0.196,0.181,122,130,2.4,0.8,0.018,0.03,36,39,0.013,0.013,416.66666666666663,427.27272727272725,82,32.8,86,34.4,40,9.719999999999999,44,10.692,150,140,0.112,0.107,12000000,0,1800,2,1800,2
2025-01-09,7.695,7.45,2.6475000000000004,0.95,0.78,10,2,276,282,0.081,0.091,126,136,2.4,0.4,0.02,0.032,36,39,0.001,0.013,418.1818181818182,427.27272727272725,88,35.2,92,36.8,40,9.719999999999999,44,10.692,155,145,0.201,0.178,16000000,0,1800,2,1800,2
2025-01-10,7.734166666666667,7.51,2.4516666666666667,0.95,0.79,8,2,280,288,0.082,0.109,132,140,2.4,0.4,0.018,0.029,36,40,0.013,0.013,424.24242424242425,436.3636363636363,90,36.0,94,37.6,42,10.206,46,11.177999999999999,160,150,0.187,0.177,16000000,0,1800,2,1800,2
2025-01-11,7.707499999999999,7.51,2.4770833333333337,0.91,0.79,8,2,285,291,0.122,0.114,132,138,2.4,0.8,0.018,0.03,37,40,0.012,0.011,431.8181818181818,440.9090909090909,88,35.2,92,36.8,44,10.692,46,11.177999999999999,160,150,0.195,0.18,16000000,0,1800,2,1800,2
2025-01-12,7.716666666666666,7.47,2.441666666666667,0.91,0.79,8,2,286,295,0.002,0.094,132,140,2.4,0.8,0.016,0.026,37,41,0.017,0.014,433.3333333333333,446.96969696969694,86,34.4,90,36.0,46,11.177999999999999,50,12.15,165,155,0.127,0.119,16000000,0,1800,2,1800,2
2025-01-13,7.740833333333332,7.46,2.362083333333333,0.95,0.82,8,2,272,285,0.064,0.088,128,136,2.0,0.4,0.015,0.027,36,39,0.01,0.01,412.1212121212121,431.8181818181818,84,33.6,88,35.2,44,10.692,48,11.664,155,145,0.125,0.118,16000000,0,1800,2,1800,2
2025-01-14,7.755833333333334,7.46,2.4425000000000003,0.96,0.77,8,2,283,295,0.088,0.096,130,140,2.4,0.8,0.017,0.023,37,41,0.006,0.007,428.78787878787875,446.96969696969694,88,35.2,96,38.4,42,10.206,44,10.692,165,155,0.109,0.101,16000000,0,1800,2,1800,2
2025-01-15,7.7491666666666665,7.47,2.6245833333333337,0.96,0.78,8,2,290,292,0.085,0.099,134,142,2.4,0.4,0.014,0.026,37,40,0.002,0.002,439.3939393939394,442.4242424242424,92,36.8,98,39.2,42,10.206,44,10.692,165,155,0.12,0.107,12000000,0,1800,2,1800,2
2025-01-16,7.741666666666666,7.43,2.6195833333333334,0.93,0.8,8,2,285,292,0.063,0.108,132,142,2.8,0.8,0.011,0.023,37,40,0.001,0.001,431.8181818181818,442.4242424242424,90,36.0,96,38.4,42,10.206,46,11.177999999999999,160,150,0.111,0.107,12000000,0,1800,2,1800,2
2025-01-17,7.680833333333332,7.43,2.549583333333333,0.93,0.82,8,2,286,293,0.079,0.135,140,148,2.4,0.4,0.015,0.028,34,38,0.011,0.011,433.3333333333333,443.93939393939394,90,36.0,94,37.6,50,12.15,54,13.122,165,155,0.127,0.112,12000000,0,1800,2,1800,2
2025-01-18,7.706250000000001,7.44,2.6029166666666668,0.95,0.79,8,2,286,292,0.087,0.102,138,146,2.4,0.4,0.014,0.026,35,38,0.008,0.009,433.3333333333333,442.4242424242424,88,35.2,92,36.8,50,12.15,54,13.122,165,155,0.119,0.111,12000000,0,1800,2,1800,2
2025-01-19,7.707083333333333,7.44,2.6583333333333337,0.95,0.8,8,2,287,299,0.073,0.104,136,144,2.8,0.8,0.01,0.026,36,40,0.011,0.005,434.8484848484848,453.030303030303,86,34.4,90,36.0,50,12.15,54,13.122,170,160,0.127,0.12,12000000,0,1800,2,1800,2
2025-01-20,7.7420833333333325,7.56,2.7770833333333336,0.95,0.76,8,2,296,302,0.061,0.131,138,148,2.8,0.8,0.016,0.03,37,41,0.0,0.0,448.48484848484844,457.57575757575756,88,35.2,94,37.6,50,12.15,54,13.122,170,160,0.109,0.095,16000000,0,1800,2,1800,2
2025-01-21,7.682500000000001,7.44,3.441666666666667,0.95,0.78,8,2,308,316,0.079,0.111,142,150,3.2,0.8,0.013,0.028,37,42,0.0,0.0,466.66666666666663,478.78787878787875,90,36.0,96,38.4,52,12.636,54,13.122,170,160,0.105,0.091,16000000,0,1800,2,1800,2
2025-01-22,7.670416666666665,7.41,3.0975000000000006,0.94,0.78,8,2,296,306,0.069,0.113,144,154,2.8,0.8,0.014,0.028,36,41,0.0,0.0,448.48484848484844,463.6363636363636,90,36.0,96,38.4,54,13.122,58,14.094,165,155,0.108,0.094,16000000,0,1800,2,1800,2
2025-01-23,7.65125,7.44125,3.2516666666666656,0.9500000000000001,0.7625000000000001,8,2,290,300,0.088,0.097,138,146,3.2,0.8,0.016,0.031,36,40,0.0,0.0,439.3939393939394,454.5454545454545,90,36.0,94,37.6,48,11.664,52,12.636,165,155,0.109,0.093,16000000,0,1800,2,1800,2
2025-01-24,7.71375,7.46,2.7613749999999997,0.96,0.8,8,2,281,290,0.096,0.102,126,134,2.4,0.4,0.018,0.033,34,38,0.0,0.0,425.75757575757575,439.3939393939394,86,34.4,90,36.0,40,9.719999999999999,44,10.692,155,145,0.128,0.103,16000000,0,1800,2,1800,2
2025-01-25,7.737083333333334,7.45,3.3145833333333328,0.94,0.8,8,2,288,295,0.022,0.034,136,144,3.2,0.4,0.014,0.026,36,40,0.0,0.0,436.3636363636363,446.96969696969694,86,34.4,92,36.8,50,12.15,52,12.636,160,150,0.117,0.107,12000000,0,1800,2,1800,2
2025-01-26,7.740416666666667,7.46,2.8645833333333335,0.95,0.81,8,2,284,291,0.02,0.041,130,140,3.2,0.8,0.012,0.025,36,40,0.011,0.016,430.30303030303025,440.9090909090909,88,35.2,94,37.6,42,10.206,46,11.177999999999999,155,145,0.151,0.013,12000000,0,1800,2,1800,2
2025-01-27,7.735833333333333,7.43,3.4308333333333327,0.94,0.74,8,2,274,286,0.014,0.05,124,132,3.2,0.8,0.013,0.026,33,37,0.013,0.023,415.1515151515151,433.3333333333333,82,32.8,86,34.4,42,10.206,46,11.177999999999999,155,145,0.148,0.134,12000000,0,1800,2,1800,2
2025-01-28,7.744999999999998,7.45,3.172916666666666,0.93,0.95,10,2,292,301,0.023,0.032,132,140,2.8,0.4,0.015,0.028,34,41,0.001,0.001,442.4242424242424,456.06060606060606,84,33.6,88,35.2,48,11.664,52,12.636,170,160,0.139,0.126,12000000,0,1800,2,1800,2
2025-01-29,7.789583333333334,7.5,2.9787500000000002,0.95,1.15,8,2,276,283,0.041,0.06,124,132,2.4,0.8,0.017,0.03,34,38,0.005,0.004,418.1818181818182,428.78787878787875,82,32.8,86,34.4,42,10.206,46,11.177999999999999,160,150,0.139,0.127,16000000,0,1800,2,1800,2
2025-01-30,7.778750000000001,7.5,2.6954166666666666,0.95,1.18,8,2,280,290,0.052,0.063,128,136,2.4,0.8,0.016,0.029,36,40,0.0,0.0,424.24242424242425,439.3939393939394,86,34.4,90,36.0,42,10.206,46,11.177999999999999,165,155,0.13,0.126,16000000,0,1800,2,1800,2
2025-01-31,7.740416666666667,7.48,2.749166666666667,0.93,1.17,8,2,302,310,0.041,0.058,132,140,2.4,0.4,0.012,0.027,37,41,0.0,0.0,457.57575757575756,469.6969696969697,90,36.0,94,37.6,42,10.206,46,11.177999999999999,165,155,0.127,0.117,12000000,0,1800,2,1800,2
2025-02-01,7.729166666666667,7.49,2.5033333333333334,0.93,1.16,8,2,296,301,0.062,0.1038,130,138,2.0,0.8,0.015,0.031,35,39,0.0,0.0,448.48484848484844,456.06060606060606,82,32.8,86,34.4,48,11.664,52,12.636,160,150,0.089,0.089,16000000,0,1800,2,1800,2
2025-02-03,7.739583333333333,7.39,2.850833333333334,0.93,1.08,8,2,323,330,0.0428,0.091,136,146,2.4,0.8,0.015,0.029,43,47,0.0,0.0,489.3939393939394,500.0,90,36.0,96,38.4,46,11.177999999999999,50,12.15,175,165,0.109,0.095,16000000,0,1800,2,1800,2
2025-02-04,7.564166666666668,7.39,2.7575,0.94,0.83,8,2,323,331,0.0634,0.113,138,146,2.4,0.8,0.014,0.028,42,46,0.0,0.0,489.3939393939394,501.5151515151515,88,35.2,94,37.6,50,12.15,52,12.636,175,165,0.135,0.104,20000000,0,1800,2,1800,2
2025-02-05,7.544583333333333,7.47,3.2841666666666662,0.94,0.73,8,2,324,333,0.0331,0.0811,138,148,2.4,0.8,0.014,0.027,43,47,0.0,0.0,490.9090909090909,504.5454545454545,88,35.2,94,37.6,50,12.15,54,13.122,175,165,0.109,0.1,20000000,0,1800,2,1800,2
2025-02-06,7.539999999999999,7.39,2.79125,0.94,0.82,8,2,311,328,0.0297,0.0557,136,144,2.4,0.8,0.015,0.028,40,44,0.0,0.0,471.2121212121212,496.96969696969694,88,35.2,92,36.8,48,11.664,52,12.636,170,160,0.114,0.106,20000000,0,1800,2,1800,2
2025-02-07,7.660416666666666,7.38,2.873333333333333,0.95,0.78,8,2,322,331,0.0262,0.0574,142,150,2.8,0.8,0.015,0.028,39,41,0.0,0.0,487.8787878787879,501.5151515151515,92,36.8,96,38.4,50,12.15,54,13.122,165,155,0.121,0.104,16000000,0,1800,2,1800,2
2025-02-08,7.613333333333333,7.38,3.6108333333333325,0.95,0.8,8,2,336,347,0.047,0.0904,148,156,2.4,0.8,0.015,0.028,40,43,0.0,0.0,509.09090909090907,525.7575757575758,96,38.4,100,40.0,52,12.636,56,13.608,175,165,0.126,0.107,16000000,0,1800,2,1800,2
2025-02-09,7.574583333333334,7.372916666666666,3.773333333333334,0.9550000000000001,0.7891666666666666,8,2,358,367,0.047,0.0522,156,164,2.4,0.8,0.016,0.029,42,44,0.0,0.0,542.4242424242424,556.060606060606,102,40.8,108,43.2,54,13.122,56,13.608,185,175,0.108,0.097,20000000,0,1800,2,1800,2
2025-02-10,7.548333333333335,7.36,2.9929166666666673,0.92,0.86,8,2,340,353,0.0383,0.029,152,160,2.4,0.4,0.018,0.029,40,43,0.0115,0.0115,515.1515151515151,534.8484848484849,96,38.4,100,40.0,56,13.608,60,14.58,175,160,0.139,0.104,20000000,0,1800,2,1800,2
2025-02-11,7.550416666666668,7.34,2.7570833333333327,0.92,0.85,6,2,338,342,0.0383,0.0748,150,156,2.0,0.4,0.017,0.028,39,42,0.016,0.0135,512.1212121212121,518.1818181818181,90,36.0,96,38.4,60,14.58,60,14.58,175,165,0.12,0.109,20000000,0,1800,2,1800,2
2025-02-12,7.552916666666667,7.35,2.6629166666666664,0.94,0.81,8,2,333,344,0.0279,0.0609,148,156,2.0,0.4,0.017,0.027,42,46,0.0145,0.0115,504.5454545454545,521.2121212121211,98,39.2,102,40.8,50,12.15,54,13.122,175,165,0.113,0.107,20000000,0,1800,2,1800,2
2025-02-13,7.574166666666669,7.38,2.6899999999999995,0.93,0.92,8,2,341,350,0.0366,0.0592,152,160,2.4,0.8,0.015,0.029,43,47,0.0185,0.0195,516.6666666666666,530.3030303030303,100,40.0,104,41.6,52,12.636,56,13.608,170,160,0.119,0.103,20000000,0,1800,2,1800,2
2025-02-14,7.548333333333333,7.33,2.511666666666667,0.94,1.01,8,2,332,347,0.0227,0.0626,140,148,2.4,0.8,0.0009,0.023,49,53,0.017,0.0175,503.030303030303,525.7575757575758,88,35.2,92,36.8,52,12.636,56,13.608,175,165,0.119,0.102,20000000,0,1800,2,1800,2
2025-02-15,7.5325,7.35,2.769583333333333,0.93,1.05,8,2,312,327,0.1338,0.1407,138,146,2.8,0.8,0.012,0.024,47,51,0.0205,0.0205,472.7272727272727,495.45454545454544,84,33.6,88,35.2,54,13.122,58,14.094,170,160,0.11,0.105,20000000,0,1800,2,1800,2
2025-02-16,7.535416666666666,7.34,2.5775,0.93,1.04,8,2,311,320,0.1251,0.1459,138,146,2.4,0.4,0.014,0.026,46,51,0.016,0.0125,471.2121212121212,484.8484848484848,86,34.4,90,36.0,52,12.636,56,13.608,165,155,0.126,0.11,20000000,0,1800,2,1800,2
2025-02-17,7.527500000000001,7.33,2.6020833333333337,0.93,1.01,8,2,321,334,0.1581,0.1772,140,148,2.4,0.8,0.016,0.025,49,53,0.0105,0.015,486.3636363636363,506.06060606060606,90,36.0,94,37.6,50,12.15,54,13.122,170,160,0.136,0.128,20000000,0,1800,2,1800,2
2025-02-18,7.5512500000000005,7.33,2.8775,0.91,0.99,8,2,320,331,0.0,0.0349,138,146,2.8,0.8,0.012,0.027,48,52,0.015,0.015,484.8484848484848,501.5151515151515,90,36.0,94,37.6,48,11.664,52,12.636,170,160,0.134,0.12,20000000,0,1800,2,1800,2
2025-02-19,7.571666666666666,7.38,2.8095833333333324,0.95,1.05,8,2,310,325,0.0089,0.0227,132,140,2.4,0.8,0.014,0.027,47,50,0.018,0.015,469.6969696969697,492.4242424242424,82,32.8,86,34.4,50,12.15,54,13.122,160,150,0.162,0.152,20000000,0,1800,2,1800,2
2025-02-20,7.526666666666666,7.32,2.703333333333333,0.92,1.0,8,2,330,337,0.0366,0.0488,144,150,2.4,0.4,0.012,0.027,48,52,0.0185,0.021,500.0,510.60606060606057,84,33.6,92,36.8,60,14.58,58,14.094,175,165,0.164,0.152,20000000,0,1800,2,1800,2
2025-02-21,7.4504166666666665,7.25,2.7975000000000008,0.92,1.03,8,2,318,331,0.0245,0.0488,140,148,2.8,0.8,0.013,0.026,48,52,0.018,0.016,481.8181818181818,501.5151515151515,88,35.2,92,36.8,52,12.636,56,13.608,170,160,0.159,0.151,20000000,0,1800,2,1800,2
2025-02-22,7.548333333333335,7.357916666666665,2.6012500000000007,0.9458333333333334,1.0145833333333332,8,2,326,332,0.0418,0.0765,136,144,2.4,0.8,0.016,0.028,47,51,0.022,0.0215,493.93939393939394,503.030303030303,84,33.6,88,35.2,52,12.636,56,13.608,170,160,0.168,0.15,20000000,0,1800,2,1800,2
2025-02-23,7.667083333333333,7.46,3.0541666666666667,0.95,0.95,8,2,312,329,0.0158,0.0279,136,144,3.2,0.8,0.016,0.029,46,50,0.0,0.0,472.7272727272727,498.48484848484844,86,34.4,90,36.0,50,12.15,54,13.122,165,155,0.177,0.151,20000000,0,1800,2,1800,2
2025-02-24,7.619583333333335,7.43,2.8375,0.94,1.01,8,2,314,322,0.0054,0.0297,134,142,2.4,0.8,0.013,0.028,45,49,0.0,0.0,475.75757575757575,487.8787878787879,84,33.6,88,35.2,50,12.15,54,13.122,165,155,0.142,0.135,20000000,0,1800,2,1800,2
2025-02-25,7.607500000000002,7.45,3.64625,0.96,1.08,8,2,278,291,0.0036,0.021,126,134,2.8,0.8,0.012,0.028,40,43,0.001,0.001,421.2121212121212,440.9090909090909,76,30.4,80,32.0,50,12.15,54,13.122,150,140,0.192,0.168,24000000,0,1800,2,1800,2
2025-02-26,7.627083333333334,7.43,4.6866666666666665,0.97,1.03,8,2,267,275,0.0,0.0,120,128,4.4,1.2,0.016,0.032,39,42,0.0029,0.008,404.5454545454545,416.66666666666663,72,28.8,76,30.4,48,11.664,52,12.636,145,135,0.201,0.155,20000000,0,1800,2,1800,2
2025-02-27,7.708749999999998,7.45,4.17875,0.97,1.02,8,2,272,282,0.0,0.0245,120,128,3.6,0.8,0.017,0.031,40,44,0.009,0.01,412.1212121212121,427.27272727272725,66,26.4,70,28.0,54,13.122,58,14.094,150,140,0.185,0.14,20000000,0,1800,2,1800,2
2025-02-28,7.729583333333333,7.42,4.278333333333333,0.96,1.01,8,2,270,279,0.0,0.0141,120,128,4.4,1.2,0.014,0.029,39,43,0.0075,0.008,409.09090909090907,422.7272727272727,64,25.6,68,27.2,56,13.608,60,14.58,155,145,0.168,0.156,24000000,0,1800,2,1800,2
2025-03-01,7.735833333333335,7.49,3.993333333333334,0.96,1.0,8,2,290,298,0.0,0.051,122,130,3.6,1.2,0.02,0.034,41,45,0.0154,0.0207,439.3939393939394,451.5151515151515,68,27.2,72,28.8,54,13.122,58,14.094,155,145,0.157,0.141,24000000,0,1800,2,1800,2
2025-03-02,7.750000000000001,7.52,5.051304347826087,0.97,1.03,8,2,271,279,0.0,0.0587,120,128,4.8,1.2,0.021,0.035,40,44,0.0173,0.0154,410.60606060606057,422.7272727272727,66,26.4,70,28.0,54,13.122,58,14.094,150,140,0.156,0.139,24000000,0,1800,2,1800,2
2025-03-03,7.7387500000000005,7.47,5.187916666666667,0.96,0.97,8,2,280,288,0.0,0.0276,122,130,4.8,1.2,0.022,0.038,41,45,0.026,0.018,424.24242424242425,436.3636363636363,70,28.0,74,29.6,52,12.636,56,13.608,155,145,0.146,0.135,20000000,0,1800,2,1800,2
2025-03-04,7.56375,7.33,3.5149999999999992,0.97,0.99,9,2,295,310,0.0379,0.0587,132,140,3.2,0.8,0.022,0.036,43,46,0.0158,0.0212,446.96969696969694,469.6969696969697,74,29.6,78,31.2,58,14.094,62,15.065999999999999,160,150,0.164,0.16,20000000,0,1800,2,1800,2
2025-03-05,7.602499999999999,7.35,3.504583333333334,0.96,0.97,8,2,285,296,0.0172,0.0379,126,134,3.2,0.8,0.022,0.035,42,46,0.0284,0.0173,431.8181818181818,448.48484848484844,70,28.0,74,29.6,56,13.608,60,14.58,160,150,0.159,0.14,24000000,0,1800,2,1800,2
2025-03-06,7.681249999999999,7.36,9.373333333333333,0.96,0.99,15,4,278,285,0.0317,0.0566,122,130,8.0,0.8,0.026,0.045,43,47,0.0366,0.027,421.2121212121212,431.8181818181818,68,27.2,72,28.8,54,13.122,58,14.094,155,145,0.157,0.138,24000000,0,1800,2,1800,2
2025-03-07,7.539583333333332,7.31,4.776666666666667,0.95,0.94,8,2,277,287,0.0255,0.0712,116,124,4.0,1.2,0.022,0.036,39,44,0.0221,0.0158,419.6969696969697,434.8484848484848,74,29.6,78,31.2,42,10.206,46,11.177999999999999,160,140,0.161,0.141,24000000,0,1800,2,1800,2
2025-03-08,7.536666666666665,7.3,4.260416666666667,0.96,1.01,8,2,280,288,0.0359,0.0546,118,126,4.4,1.2,0.021,0.034,40,44,0.0265,0.0086,424.24242424242425,436.3636363636363,72,28.8,76,30.4,46,11.177999999999999,50,12.15,160,150,0.146,0.137,24000000,0,1800,2,1800,2
2025-03-09,7.5225,7.29,4.597916666666666,0.96,1.01,8,2,277,285,0.1106,0.1667,124,132,4.4,1.2,0.019,0.032,41,45,0.0183,0.0168,419.6969696969697,431.8181818181818,70,28.0,74,29.6,54,13.122,58,14.094,155,145,0.157,0.151,24000000,0,1800,2,1800,2
2025-03-10,7.525000000000001,7.29,3.976666666666667,0.95,1.01,8,2,269,284,0.1106,0.1563,122,130,3.2,0.8,0.019,0.032,41,45,0.0154,0.01,407.57575757575756,430.30303030303025,68,27.2,72,28.8,54,13.122,58,14.094,155,145,0.153,0.121,24000000,0,1800,2,1800,2
2025-03-11,7.538750000000001,7.26,3.7816666666666663,0.96,0.98,8,2,273,283,0.0795,0.1833,124,132,3.2,0.8,0.02,0.035,40,44,0.01,0.0149,413.6363636363636,428.78787878787875,70,28.0,74,29.6,54,13.122,58,14.094,155,145,0.137,0.122,24000000,0,1800,2,1800,2
2025-03-12,7.562916666666667,7.28,3.9020833333333336,0.96,0.92,8,2,278,285,0.1044,0.1563,124,134,4.0,1.2,0.015,0.029,39,43,0.0125,0.0158,421.2121212121212,431.8181818181818,72,28.8,76,30.4,52,12.636,58,14.094,150,140,0.146,0.125,24000000,0,1800,2,1800,2
2025-03-13,7.450833333333333,7.27,4.573333333333333,0.96,0.98,8,2,281,287,0.1127,0.1459,124,132,4.0,1.2,0.017,0.028,40,44,0.0178,0.0139,425.75757575757575,434.8484848484848,74,29.6,74,29.6,54,13.122,58,14.094,155,145,0.149,0.13,20000000,0,1800,2,1800,2
2025-03-14,7.505,7.26,3.7216666666666662,0.96,1.0,10,2,265,273,0.0566,0.1356,120,128,3.2,0.8,0.016,0.028,38,41,0.0139,0.0115,401.5151515151515,413.6363636363636,68,27.2,72,28.8,52,12.636,56,13.608,150,140,0.149,0.125,20000000,0,1800,2,1800,2
2025-03-15,7.552916666666666,7.32,3.5916666666666672,0.95,0.95,8,2,268,277,0.0919,0.1356,122,130,2.8,0.8,0.017,0.028,39,43,0.01,0.0105,406.06060606060606,419.6969696969697,68,27.2,72,28.8,54,13.122,58,14.094,150,140,0.155,0.134,20000000,0,1800,2,1800,2
2025-03-16,7.513478260869565,7.29,3.228260869565218,0.96,0.99,8,2,272,283,0.0629,0.1356,124,132,3.2,0.8,0.016,0.028,40,44,0.01,0.0125,412.1212121212121,428.78787878787875,72,28.8,76,30.4,52,12.636,56,13.608,155,145,0.154,0.129,24000000,0,1800,2,1800,2
2025-03-17,7.517916666666667,7.32,2.6500000000000004,0.95,0.93,8,2,287,292,0.0732,0.1335,126,134,2.4,0.8,0.013,0.023,39,42,0.011,0.01,434.8484848484848,442.4242424242424,74,29.6,78,31.2,50,12.15,56,13.608,150,140,0.14,0.128,24000000,0,1800,2,1800,2
2025-03-18,7.705833333333332,7.39,2.874166666666667,0.95,0.94,8,2,286,295,0.0546,0.129,128,136,2.4,0.8,0.015,0.023,38,41,0.01,0.01,433.3333333333333,446.96969696969694,76,30.4,80,32.0,52,12.636,56,13.608,150,140,0.145,0.13,20000000,0,1800,2,1800,2
2025-03-19,7.7387500000000005,7.4425,2.728333333333333,0.9495833333333333,0.94875,8,2,278,285,0.0629,0.1127,126,134,2.4,0.8,0.017,0.026,37,41,0.01,0.01,421.2121212121212,431.8181818181818,74,29.6,78,31.2,52,12.636,56,13.608,150,140,0.158,0.139,20000000,0,1800,2,1800,2
